id;title;description;availability;condition;price;link;image_link;brand;fb_product_category;"google_product_
category";"additional_
image_link";gender;age_group;color;size
Dress265;Mint Green Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;216 USD;https://www.milanoo.com/p767530.html?Promotion=MAenP767530_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F265%2F265.jpg?alt=media&token=4e300ace-d14b-42d0-bf8e-f75553d690df;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F265%2F2652.jpg?alt=media&token=d37435cb-6b84-43dd-83fe-641f55e61561,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F265%2F2653.jpg?alt=media&token=32872382-e7fe-40af-b1e6-b721e9d24733;female;teen;green;S, M, L, XL
Dress266;Classic Red Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;305 USD;https://www.milanoo.com/p821330.html?Promotion=MAenP821330_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F266%2F266.jpg?alt=media&token=fab80c27-4a4d-43bf-a61f-cfe1d65362e3;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F266%2F2662.jpg?alt=media&token=fe75bf4a-6ab2-4c62-9a05-c9b46411d3df,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F266%2F2663.jpg?alt=media&token=4b1677eb-94e2-4640-8a21-a7d9971d5a6e;female;teen;red;S, M, L, XL
Dress267;Strapless Pink Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;154 USD;https://www.milanoo.com/p22500.html?Promotion=MAenP22500_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F267%2F267.jpg?alt=media&token=3af5ac71-8976-46da-ab55-4f28deeccbbb;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F267%2F2672.jpg?alt=media&token=37d2da1e-d4fe-429e-88f5-1f1044c8e597,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F267%2F2673.jpg?alt=media&token=8da1e8d5-9cb2-4e62-95bb-23fe1ff186c3;female;teen;pink;S, M, L, XL
Dress268;Purple Blue Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;302 USD;https://www.milanoo.com/p632461.html?Promotion=MAenP632461_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F268%2F268.jpg?alt=media&token=8f2a3094-5aad-4d56-87c3-9bbbcd7faf04;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F268%2F2682.jpg?alt=media&token=754a6316-f947-4163-989b-54cc14a591d9,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F268%2F2683.jpg?alt=media&token=b857a260-5e8a-4b21-b19b-c5d3c79ab2fa;female;teen;purple;S, M, L, XL
Dress269;Light Pink Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;180 USD;https://www.milanoo.com/p334242.html?Promotion=MAenP334242_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F269%2F269.jpg?alt=media&token=40c2c441-1391-4753-b8e5-cb02026aeecd;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F269%2F2692.jpg?alt=media&token=7cc0c6eb-a881-4ad3-bd7b-c6a849a02220,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F269%2F2693.jpg?alt=media&token=1cea8415-a301-4db0-a505-bfb79aa6d63a;female;teen;pink;S, M, L, XL
Dress270;Black Dress With Flower Print;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;118 USD;https://www.milanoo.com/p770078.html?Promotion=MAenP770078_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F270%2F270.jpg?alt=media&token=6e29a553-3761-4fff-a622-1d0a1ce6b2c6;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F270%2F2702.jpg?alt=media&token=fcc6c851-7657-4da9-9e16-971420e7f373,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F270%2F2703.jpg?alt=media&token=d3d04a38-0124-40b4-a2c4-b9f2fc96941d;female;teen;black;S, M, L, XL
Dress271;Blue Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;219 USD;https://www.milanoo.com/p452787.html?Promotion=MAenP452787_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F271%2F271.jpg?alt=media&token=19e1c89c-a04e-433e-95ec-eee67a9ad61e;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F271%2F2712.jpg?alt=media&token=2e04d341-d194-4c85-9777-d6c139b97ab3,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F271%2F2713.jpg?alt=media&token=922d1632-e6dd-4181-88c3-5890eb3721e2;female;teen;blue;S, M, L, XL
Dress272;Light Gray Dress With Dark Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;216 USD;https://www.milanoo.com/p784078.html?Promotion=MAenP784078_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F272%2F272.jpg?alt=media&token=4672e2e0-2e90-4a23-ac9d-eea833536fce;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F272%2F2722.jpg?alt=media&token=a03709c2-3da7-4483-a979-a2790aab6090,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F272%2F2723.jpg?alt=media&token=80f8115f-ec48-4f7f-96d9-e595d3b18f20;female;teen;silver;S, M, L, XL
Dress273;Classic Red Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;145 USD;https://www.milanoo.com/p19739.html?Promotion=MAenP19739_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F273%2F273.jpg?alt=media&token=f50487c4-a442-414c-be28-106101cabd01;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F273%2F2732.jpg?alt=media&token=39b3e58d-4f73-4501-9b25-93ff14e436a3,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F273%2F2733.jpg?alt=media&token=4fc34ca1-afa4-4ef0-93cd-f2972991957d;female;teen;red;S, M, L, XL
Dress274;Black Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;302 USD;https://www.milanoo.com/p285124.html?Promotion=MAenP285124_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F274%2F274.jpg?alt=media&token=c3a7266e-894f-44e7-a476-7726cfe70b9f;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F274%2F2742.jpg?alt=media&token=6ed8a354-6f20-482a-a109-47780117eeb5,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F274%2F2743.jpg?alt=media&token=2b030acb-f63c-48fb-b1ab-136b7ba2f633;female;teen;black;S, M, L, XL
Dress275;Dark Pink Dress With Black Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;196 USD;https://www.milanoo.com/p360965.html?Promotion=MAenP360965_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F275%2F275.jpg?alt=media&token=ada10421-dd4a-4105-88a0-7fc2164822ec;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F275%2F2752.jpg?alt=media&token=4778a021-a891-44f3-a275-cac48f0a130e,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F275%2F2753.jpg?alt=media&token=cf2918b5-f329-49c0-bf3c-a1ed06e9596b;female;teen;pink;S, M, L, XL
Dress276;Classic Blue Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;174 USD;https://www.milanoo.com/p334338.html?Promotion=MAenP334338_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F276%2F276.jpg?alt=media&token=66e875e1-7f4f-4ad6-b77c-17720f769392;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F276%2F2762.jpg?alt=media&token=f39c0339-4f8f-4bc0-998b-0ab16b7a4e5f,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F276%2F2763.jpg?alt=media&token=8f8c8960-9f6a-42de-a35f-3aadbfbe5362;female;teen;blue;S, M, L, XL
Dress277;Classic Blue Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;150 USD;https://www.milanoo.com/p138664.html?Promotion=MAenP138664_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F277%2F277.jpg?alt=media&token=30bc07e2-db9a-445f-a2e1-222d3144c841;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F277%2F2772.jpg?alt=media&token=78799273-25c7-48fd-a3ef-c12f08feb3e0,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F277%2F2773.jpg?alt=media&token=973ebb86-b577-4368-a771-7f6bf67d2f06;female;teen;blue;S, M, L, XL
Dress278;Classic Red Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;200 USD;https://www.milanoo.com/p30303.html?Promotion=MAenP30303_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F278%2F278.jpg?alt=media&token=c44d7b65-6347-4bf5-9c4c-0f75c5cb5b82;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F278%2F2782.jpg?alt=media&token=a92919ad-9595-4930-90a9-e84af27cf6ba,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F278%2F2783.jpg?alt=media&token=324da18e-dac6-4a6b-9f40-2238a1450482;female;teen;red;S, M, L, XL
Dress279;Pink Dress With Flower Print;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;141 USD;https://www.milanoo.com/p770088.html?Promotion=MAenP770088_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F279%2F279.jpg?alt=media&token=a868d0b9-14ce-46fb-80de-08113dfe1401;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F279%2F2792.jpg?alt=media&token=3fd1f58e-e5df-42b9-a20e-55564696b95e,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F279%2F2793.jpg?alt=media&token=dbe3191d-f500-4185-b9f9-0a47010b5602;female;teen;pink;S, M, L, XL
Dress280;White Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;250 USD;https://www.milanoo.com/p19193.html?Promotion=MAenP19193_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F280%2F280.jpg?alt=media&token=76beaae5-fc70-4d06-922b-38eb5c5782fc;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F280%2F2802.jpg?alt=media&token=9504cf6d-c284-4b5b-b97b-b3c76a0bdef2;female;teen;white;S, M, L, XL
Dress281;Strapless Red Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;322 USD;https://www.milanoo.com/p732714.html?Promotion=MAenP732714_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F281%2F281.jpg?alt=media&token=2b9cabfc-6a22-451f-b157-666f2a1f3057;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F281%2F2812.jpg?alt=media&token=5e40f956-c6e5-48ae-9c35-9643ed5ffdfc,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F281%2F2813.jpg?alt=media&token=dd09fe27-3968-4d6a-801b-3743b37a7ecd;female;teen;red;S, M, L, XL
Dress282;Mint Green Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;305 USD;https://www.milanoo.com/p821308.html?Promotion=MAenP821308_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F282%2F282.jpg?alt=media&token=b561eaea-5451-47d2-8e57-061d9a591ef4;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F282%2F2822.jpg?alt=media&token=297bc4ff-e30b-47ba-b900-8b308d489846,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F282%2F2823.jpg?alt=media&token=0207aaad-a505-4faf-aadf-8d0017e2cfa9;female;teen;green;S, M, L, XL
Dress283;Blue Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;142 USD;https://www.milanoo.com/p8310.html?Promotion=MAenP8310_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F283%2F283.jpg?alt=media&token=298d3059-1867-4de0-ad28-143acf52b4cc;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F283%2F2832.jpg?alt=media&token=338a19b7-6b40-4a2d-a820-8d0a8e21c1a2,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F283%2F2833.jpg?alt=media&token=2729fd86-1bea-464a-94bd-67d19683d62d;female;teen;blue;S, M, L, XL
Dress284;Pink Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;200 USD;https://www.milanoo.com/p285126.html?Promotion=MAenP285126_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F284%2F284.jpg?alt=media&token=d79828bc-0b31-4a8f-b6e3-9fe4ba9e18e0;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F284%2F2842.jpg?alt=media&token=2590dd24-76cf-49df-8e2f-ef7d3f3f5b04,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F284%2F2843.jpg?alt=media&token=cef098a1-eec1-4fa5-89c8-36a8a915ef77;female;teen;pink;S, M, L, XL
Dress285;Blue And Green Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;161 USD;https://www.milanoo.com/p199728.html?Promotion=MAenP199728_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F285%2F285.jpg?alt=media&token=19203d7b-4e5b-456e-acc5-8b2f77c4e003;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F285%2F2852.jpg?alt=media&token=dcf7b29d-f5ea-451c-b0b6-d8249b4ac5a4,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F285%2F2853.jpg?alt=media&token=2add3d98-b464-4790-ac4b-307a513ce474;female;teen;blue, green;S, M, L, XL
Dress286;One Shoulder Purple Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;40 USD;https://www.milanoo.com/p843270.html?Promotion=MAenP843270_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F286%2F286.jpg?alt=media&token=ec65738c-599a-4c0a-b5ac-20802f5c2820;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F286%2F2862.jpg?alt=media&token=7c7a4099-ab7d-44d0-b6bf-aa984dfa662d,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F286%2F2863.jpg?alt=media&token=46d527ae-ae26-4b66-b4ac-e2bd9bef1650;female;teen;purple;S, M, L, XL
Dress287;Strapless Orange Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;153 USD;https://www.milanoo.com/p187624.html?Promotion=MAenP187624_A3312_438;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F287%2F287.jpg?alt=media&token=73597c6b-4f89-4225-8e2e-09f95f7a37af;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F287%2F2872.jpg?alt=media&token=7115cd4c-2a77-4c75-bc5e-8541864bf195,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F287%2F2873.jpg?alt=media&token=a66ae932-b17b-4ebe-9cba-eb3d41a602ac;female;teen;orange;S, M, L, XL
Dress288;Lilac Dress With Flower Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;217 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190357604;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F288%2F288.jpg?alt=media&token=941ce58c-805b-41ba-9887-0c968617de39;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F288%2F2882.jpg?alt=media&token=f15b3ca0-1fab-42cc-bd17-9652c1333085,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F288%2F2883.jpg?alt=media&token=dc00c5dc-478c-41d2-8942-9a188c0c8382;female;teen;purple;S, M, L, XL
Dress289;Green Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;183 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190394385;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F289%2F289.jpg?alt=media&token=a7c39089-fd97-421a-baf4-43c1c75350db;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F289%2F2892.jpg?alt=media&token=64c9763b-d69d-4e5e-83ed-9c6f967e1dd6,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F289%2F2893.jpg?alt=media&token=4b57d65a-c047-48a4-8f51-4331f5924bdd;female;teen;green;S, M, L, XL
Dress290;Red Dress With Flower Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;201 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190168480;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F290%2F290.jpg?alt=media&token=15ead055-e9da-4ee9-ad5b-38c605431e0e;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F290%2F2902.jpg?alt=media&token=ac615aec-aea1-4441-9b95-45e4de42fef4,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F290%2F2903.jpg?alt=media&token=637a74b3-f00b-4f5f-a50a-ac4f00edfdeb;female;teen;red;S, M, L, XL
Dress291;Light Pink Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;207 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190168497;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F291%2F291.jpg?alt=media&token=5eeeaad9-02d5-4acf-843e-8f73ae483b2c;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F291%2F2912.jpg?alt=media&token=8015c2ae-5283-4be5-880e-1bdd8ba4f490;female;teen;pink;S, M, L, XL
Dress292;Champagne Color Dress With Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;287 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190198526;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F292%2F292.jpg?alt=media&token=dcabf988-fd6b-4ea6-b85e-1a5b47c9daf8;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F292%2F2922.jpg?alt=media&token=d25e34be-c683-43b2-9d05-980432cb093e,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F292%2F2923.jpg?alt=media&token=2d15309d-b074-4dfa-abc7-c83de6936d5d;female;teen;gold;S, M, L, XL
Dress293;Champagne Color Dress With Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;217 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1191137498;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F293%2F293.jpg?alt=media&token=e1e1d2fd-1801-4e61-b426-7a59eb3b28e0;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F293%2F2932.jpg?alt=media&token=113fc1a2-cf1e-4f98-9bbb-c8a130a89d6a,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F293%2F2933.jpg?alt=media&token=ddcc3c7f-ffcb-4f6b-b2d5-74f4cf799cdb;female;teen;gold;S, M, L, XL
Dress294;Strapless Blue Dress With Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;250 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190721852;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F294%2F294.jpg?alt=media&token=66700414-2429-4f1f-88f5-b9bfbfa1d10f;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F294%2F2942.jpg?alt=media&token=d6c607d1-75da-43be-80c2-a503291b6ef4;female;teen;blue;S, M, L, XL
Dress295;Off The Shoulder Red Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;187 USD;https://www.shareasale.com/m-pr.cfm?merchantID=48791&userID=2357872&productID=1190721855;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F295%2F295.jpg?alt=media&token=2f5e384c-5ac4-4dde-9dd7-d27f0f16aaa0;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F295%2F2952.jpg?alt=media&token=7976a9a4-e83d-4ddc-9db0-142150a6c333,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F295%2F2953.jpg?alt=media&token=7c429ed5-b57c-403d-884f-891ee227ebd3;female;teen;red;S, M, L, XL
